,Dia_C_Xdisp,Dia_C_Ydisp,TC1_Temp_Z0,TC1_Temp_Z5,TC1_pressure_melt,TC1_temp_melt
7806,4.3,4.4,150.7,174.8,164.2,178.2
7807,4.3,4.4,150.6,174.8,164.2,178.2
7808,4.3,4.4,150.4,174.8,164.2,178.1
7809,4.3,4.4,151.1,174.8,165.0,179.2
7810,4.3,4.4,149.5,174.9,166.5,180.4
7811,4.3,4.4,151.0,174.8,164.2,178.6
7812,4.3,4.4,151.1,174.8,164.2,178.7
7813,4.3,4.4,149.5,174.8,165.9,180.3
7814,4.3,4.4,151.3,174.8,164.2,178.8
7815,4.3,4.4,150.9,174.8,164.2,178.6
7816,4.3,4.4,150.9,174.8,164.2,178.7
7817,4.3,4.4,149.2,174.9,166.8,180.5
7818,4.3,4.4,149.0,174.9,166.7,180.6
7819,4.3,4.4,148.7,174.9,166.8,180.6
7820,4.3,4.4,148.7,174.9,165.9,180.5
7821,4.3,4.4,148.9,174.9,166.7,180.6
7822,4.3,4.4,148.2,175.0,165.0,180.5
7823,4.3,4.4,149.1,174.9,166.8,180.5
7824,4.3,4.4,148.7,174.9,166.3,180.5
7825,4.3,4.4,148.3,174.9,165.2,180.5
7826,4.4,4.4,148.3,175.0,165.0,180.5
7827,4.4,4.4,148.7,175.1,165.0,180.5
7828,4.4,4.4,148.4,175.1,165.0,180.6
7829,4.4,4.4,148.5,175.1,165.0,180.6
7830,4.4,4.4,148.4,175.1,165.0,180.6
7831,4.4,4.4,148.9,175.1,165.0,180.5
7832,4.4,4.4,148.0,175.0,165.0,180.5
7833,4.4,4.4,148.5,175.1,165.0,180.6
7834,4.4,4.4,148.3,175.1,165.0,180.6
7835,4.4,4.4,148.1,175.1,165.0,180.5
7836,4.3,4.4,149.9,175.0,164.2,180.7
7837,4.4,4.4,149.1,175.1,165.0,180.4
7838,4.3,4.4,148.9,175.1,165.0,180.4
7839,4.4,4.4,149.3,175.0,165.0,180.4
7840,4.4,4.4,149.6,175.0,164.2,180.5
7841,4.4,4.4,149.5,175.0,164.4,180.4
7842,4.4,4.4,149.6,175.0,164.2,180.4
7843,4.3,4.4,149.0,175.1,165.0,180.4
7844,4.4,4.4,149.2,175.0,165.0,180.4
7845,4.3,4.4,150.1,175.0,171.1,180.9
7846,4.3,4.4,150.7,174.9,183.2,181.5
7847,4.4,4.4,150.7,174.9,180.6,181.5
7848,4.4,4.4,150.4,175.0,179.8,181.2
7849,4.4,4.4,150.7,174.9,179.7,181.4
7850,4.4,4.4,150.5,175.0,180.6,181.3
7851,4.4,4.4,150.7,174.9,180.4,181.4
7852,4.3,4.4,150.7,174.9,182.3,181.5
7853,4.4,4.4,150.5,175.0,180.6,181.3
7854,4.3,4.4,151.1,174.7,185.1,181.6
7855,4.3,4.4,150.9,174.8,184.9,181.7
7856,4.3,4.4,150.9,174.8,185.8,181.7
7857,4.3,4.4,150.9,174.8,184.5,181.7
7858,4.3,4.4,150.8,174.8,184.9,181.7
7859,4.3,4.4,151.1,174.7,184.9,181.6
7860,4.3,4.4,150.9,174.9,185.8,181.6
7861,4.3,4.4,151.1,174.7,184.9,181.6
7862,4.4,4.4,150.7,174.9,184.9,181.6
7863,4.3,4.4,151.1,174.8,184.9,181.5
7864,4.3,4.4,151.1,174.8,184.9,181.5
7865,4.3,4.4,151.1,174.8,184.9,181.4
7866,4.3,4.4,151.2,174.9,185.8,181.3
7867,4.3,4.4,151.3,174.9,185.8,181.4
7868,4.3,4.4,151.0,175.1,168.3,181.8
7869,4.3,4.4,151.1,175.0,171.1,181.6
7870,4.3,4.4,151.2,175.1,168.5,181.7
7871,4.3,4.4,151.0,175.1,167.7,181.9
7872,4.3,4.4,150.1,175.3,167.6,182.2
7873,4.3,4.4,150.1,175.3,167.0,182.2
7874,4.3,4.4,150.5,175.3,167.6,182.3
7875,4.3,4.4,151.0,175.1,167.6,181.9
7876,4.3,4.4,150.7,175.2,167.6,182.1
7877,4.3,4.4,149.8,175.4,166.8,181.9
7878,4.3,4.4,150.0,175.3,167.0,182.2
7879,4.3,4.4,149.9,175.4,166.8,182.1
7880,4.3,4.4,150.5,175.2,167.6,182.2
7881,4.3,4.4,149.2,175.4,165.9,181.3
7882,4.4,4.4,149.4,175.4,166.4,181.5
7883,4.4,4.4,149.2,175.3,165.0,181.0
7884,4.4,4.4,149.3,175.3,165.9,181.0
7885,4.4,4.4,149.2,175.3,165.0,180.9
7886,4.4,4.4,149.4,175.3,165.9,181.2
7887,4.4,4.4,149.1,175.2,165.0,180.9
7888,4.4,4.4,149.2,175.2,165.0,180.9
7889,4.3,4.4,149.5,175.4,166.8,181.6
7890,4.3,4.4,149.4,175.0,196.1,181.6
7891,4.2,4.3,149.2,175.1,164.2,181.3
7892,4.3,4.4,149.5,175.0,195.3,181.8
7893,4.3,4.3,149.2,175.1,195.3,181.4
7894,4.3,4.4,149.1,175.1,164.2,181.1
7895,4.3,4.3,149.2,175.1,164.2,181.2
7896,4.3,4.4,149.2,175.2,164.2,181.1
7897,4.4,4.4,149.0,175.2,164.6,181.0
7898,4.4,4.4,149.1,175.2,165.0,180.9
7899,4.2,4.2,149.8,174.9,192.7,182.3
7900,4.3,4.4,149.5,175.0,195.3,181.9
7901,4.3,4.3,149.6,175.0,195.3,181.9
7902,4.3,4.3,149.7,174.9,194.4,182.1
7903,4.3,4.3,149.5,175.0,195.3,181.9
7904,4.3,4.3,149.7,174.9,194.4,182.1
7905,4.2,4.2,149.8,174.9,188.4,182.4
7906,4.2,4.2,150.0,174.9,184.0,182.6
7907,4.2,4.2,150.0,174.8,182.3,182.6
7908,4.2,4.2,150.7,174.9,177.1,182.9
7909,4.2,4.2,150.1,174.8,181.5,182.8
7910,4.2,4.2,150.3,174.8,178.8,182.8
7911,4.2,4.2,150.4,174.8,178.8,182.8
7912,4.2,4.2,150.1,174.8,181.6,182.7
7913,4.2,4.2,151.4,174.9,173.7,182.4
7914,4.2,4.2,151.1,174.9,173.7,182.5
7915,4.2,4.2,151.1,174.9,174.5,182.5
7916,4.2,4.2,150.7,174.8,178.0,182.9
7917,4.2,4.2,150.2,175.2,171.1,182.3
7918,4.2,4.2,149.9,175.2,170.2,182.2
7919,4.2,4.2,150.8,175.1,171.1,182.2
7920,4.2,4.2,149.9,175.2,170.2,182.2
7921,4.2,4.2,150.3,175.2,171.1,182.3
7922,4.2,4.2,150.2,175.2,170.3,182.3
7923,4.2,4.2,151.0,175.1,171.1,182.2
7924,4.2,4.2,151.7,175.0,171.1,182.1
7925,4.2,4.2,151.7,175.0,171.1,182.1
7926,4.2,4.2,148.9,175.3,171.1,183.0
7927,4.2,4.2,149.2,175.3,171.1,183.2
7928,4.2,4.2,149.1,175.3,171.1,183.2
7929,4.2,4.2,149.1,175.3,170.6,182.7
7930,4.2,4.2,149.1,175.2,171.1,183.1
7931,4.2,4.2,149.2,175.3,171.1,183.2
7932,4.2,4.2,149.1,175.2,171.1,183.1
7933,4.2,4.2,149.6,175.3,170.2,182.5
7934,4.2,4.2,149.8,175.2,170.2,182.3
7935,4.2,4.2,149.3,175.2,171.8,182.9
7936,4.2,4.2,149.2,175.2,171.1,183.1
7937,4.2,4.2,149.5,175.2,171.1,182.5
7938,4.2,4.2,149.7,175.1,171.1,182.3
7939,4.2,4.2,149.5,175.2,171.1,182.6
7940,4.2,4.2,149.5,175.2,171.1,182.7
7941,4.2,4.2,149.5,175.2,171.1,182.5
7942,4.2,4.2,149.6,175.2,171.1,182.4
7943,4.2,4.2,149.4,175.2,171.1,182.8
7944,4.2,4.2,150.8,175.0,169.8,181.4
7945,4.2,4.2,149.7,175.1,171.1,182.3
7946,4.1,4.3,151.3,174.9,169.4,181.4
7947,4.1,4.3,151.3,174.9,169.3,181.4
7948,4.2,4.2,149.9,175.1,170.5,182.0
7949,4.1,4.3,151.4,174.9,168.5,181.4
7950,4.2,4.2,150.6,175.0,170.2,181.5
7951,4.2,4.2,150.5,175.0,170.2,181.6
7952,4.2,4.2,150.5,175.0,170.2,181.6
7953,4.2,4.2,151.4,174.9,181.9,182.6
7954,4.1,4.2,151.6,174.9,169.4,182.4
7955,4.2,4.2,151.7,174.9,167.6,182.1
7956,4.1,4.3,151.4,174.9,168.5,181.4
7957,4.1,4.3,151.8,174.9,168.5,181.7
7958,4.1,4.3,151.6,174.9,168.5,181.5
7959,4.1,4.3,151.7,174.9,168.5,181.5
7960,4.1,4.3,151.8,174.9,168.5,181.6
7961,4.1,4.3,151.9,174.9,168.5,181.8
7962,3.8,3.9,149.7,175.1,214.3,184.7
7963,3.8,3.9,149.7,175.1,213.4,184.6
7964,3.6,3.7,149.7,175.1,214.3,184.7
7965,3.3,3.4,149.8,175.0,216.0,184.6
7966,4.2,4.2,151.0,174.9,189.6,183.1
7967,4.1,4.1,150.1,175.0,175.4,184.1
7968,4.2,4.2,150.6,175.0,180.6,183.6
7969,5.0,4.8,150.1,175.0,173.7,184.2
7970,4.1,4.1,150.4,175.0,180.6,183.8
7971,3.0,3.0,149.8,175.1,215.2,184.6
7972,3.4,3.5,150.0,175.1,214.4,184.5
7973,2.9,2.8,149.8,175.0,216.0,184.6
7974,3.2,3.2,149.8,175.1,215.2,184.6
7975,4.0,4.1,150.1,175.1,214.3,184.3
7976,4.1,4.1,150.1,175.1,214.3,184.4
7977,3.3,3.3,149.9,175.1,215.2,184.5
7978,3.3,3.3,150.0,175.1,214.7,184.5
7979,3.9,4.0,150.0,175.1,214.4,184.5
7980,4.1,4.1,150.5,175.2,208.2,183.9
7981,4.1,4.1,151.0,175.3,208.2,183.5
7982,4.0,4.1,151.5,175.4,207.4,183.1
7983,4.1,4.1,150.6,175.3,208.7,183.8
7984,4.0,4.1,151.5,175.4,207.4,183.1
7985,4.1,4.1,150.3,175.2,209.1,184.0
7986,4.0,4.1,151.3,175.4,207.4,183.2
7987,4.1,4.1,150.6,175.3,209.1,183.7
7988,4.1,4.1,150.2,175.2,213.0,184.2
7989,4.0,4.0,149.7,175.6,174.5,182.6
7990,4.1,4.0,150.8,175.6,175.4,182.5
7991,4.0,4.1,151.7,175.4,207.4,182.8
7992,4.0,4.0,149.3,175.6,173.9,182.6
7993,4.1,4.0,151.6,175.5,178.0,182.5
7994,4.1,4.0,151.5,175.5,178.0,182.5
7995,4.1,4.0,151.7,175.5,182.8,182.6
7996,4.1,4.0,151.7,175.4,199.6,182.7
7997,4.0,4.0,150.0,175.6,174.5,182.6
7998,4.0,4.0,147.1,175.4,171.9,182.3
7999,4.0,4.0,148.5,175.5,173.7,182.7
8000,4.0,4.0,147.3,175.5,172.8,182.4
8001,4.1,4.0,147.8,175.5,173.7,182.5
8002,4.0,4.0,149.2,175.6,174.5,182.6
8003,4.0,4.0,149.1,175.6,174.0,182.6
8004,4.1,4.0,148.8,175.6,173.9,182.7
8005,4.1,4.0,147.4,175.5,172.8,182.4
8006,4.0,4.0,147.1,175.5,171.9,182.3
8007,4.0,4.0,146.9,175.4,171.1,182.2
8008,4.0,4.0,147.6,175.0,171.1,181.5
8009,4.0,4.0,147.0,175.2,171.1,182.2
8010,4.0,4.0,146.9,175.3,171.1,182.2
8011,4.0,4.0,147.0,175.4,171.1,182.3
8012,4.0,4.0,146.9,175.4,171.1,182.2
8013,4.0,4.0,146.9,175.3,171.1,182.2
8014,4.0,4.0,146.9,175.4,171.1,182.2
8015,4.0,4.0,147.1,175.2,171.8,182.1
8016,4.0,4.0,148.8,174.9,171.9,180.7
8017,4.1,4.0,149.8,174.7,172.8,180.2
8018,4.0,4.0,148.2,174.9,171.1,180.9
8019,4.0,4.0,148.9,174.8,171.9,180.5
8020,4.0,4.0,149.1,174.8,172.8,180.4
8021,4.0,4.0,148.1,174.9,171.1,181.1
8022,4.0,4.0,148.3,174.9,171.1,180.9
8023,4.0,4.0,149.8,174.7,171.9,180.3
8024,4.0,4.0,148.5,174.9,171.1,180.7
8025,4.0,4.0,150.6,174.7,191.1,180.2
8026,4.0,4.0,150.0,174.7,185.8,180.3
8027,4.0,4.0,150.3,174.7,191.8,180.2
8028,4.0,4.0,150.1,174.7,187.5,180.3
8029,4.0,4.0,150.3,174.7,191.0,180.1
8030,4.0,4.0,150.6,174.7,191.0,180.2
8031,4.0,4.0,150.7,174.7,181.5,179.9
8032,4.0,4.0,150.5,174.7,180.6,179.9
8033,4.0,4.0,150.4,174.7,176.3,179.5
8034,4.0,4.0,150.7,175.1,190.1,180.0
8035,4.0,4.0,150.6,175.1,190.1,180.0
8036,4.0,4.0,150.8,174.9,172.1,179.1
8037,4.0,4.0,151.1,175.1,171.9,180.0
8038,4.0,4.0,150.6,174.7,175.4,179.2
8039,4.0,4.0,151.1,175.0,171.9,179.9
8040,4.0,4.0,151.0,175.1,172.0,179.9
8041,4.0,4.0,150.9,175.0,171.9,179.4
8042,4.0,4.0,151.2,175.0,171.9,179.6
8043,4.0,4.0,150.4,175.1,186.6,180.1
8044,4.0,4.0,150.4,175.1,188.3,180.0
8045,4.0,4.0,150.2,175.1,187.5,180.1
8046,4.0,4.0,150.0,175.1,185.1,180.0
8047,4.0,4.0,150.2,175.1,185.3,180.1
8048,4.0,4.0,150.3,175.1,185.8,180.1
8049,4.0,4.1,149.8,174.9,177.1,180.5
8050,4.0,4.1,149.6,174.9,176.3,180.6
8051,4.0,4.1,149.6,174.9,176.3,180.6
8052,4.0,4.1,150.1,175.0,174.5,180.6
8053,4.0,4.1,150.0,175.0,174.5,180.4
8054,4.0,4.1,149.9,175.0,175.4,180.7
8055,4.0,4.1,150.2,175.0,173.7,180.2
8056,4.0,4.1,150.1,175.0,173.7,180.3
8057,4.0,4.1,150.1,175.0,174.3,180.4
8058,4.0,4.1,149.8,175.0,175.4,180.7
8059,4.0,4.1,149.9,175.0,175.4,180.7
8060,4.0,4.1,149.8,174.9,175.4,180.7
8061,4.0,4.1,150.8,175.0,172.2,179.8
8062,4.0,4.1,150.5,175.0,172.8,180.0
8063,4.0,4.1,150.4,175.0,172.8,180.0
8064,4.0,4.1,151.0,175.1,172.0,179.6
8065,4.0,4.1,150.8,175.0,172.8,179.8
8066,4.0,4.1,150.3,175.0,173.7,180.1
8067,4.0,4.1,151.0,175.1,171.9,179.6
8068,4.0,4.1,150.8,175.1,172.6,179.7
8069,4.0,4.1,150.4,175.0,172.9,180.1
8070,4.0,4.1,151.7,175.2,171.1,179.6
8071,4.0,4.1,151.7,175.2,170.3,179.6
8072,4.0,4.1,151.7,175.2,170.2,179.6
8073,4.0,4.1,151.0,175.1,171.9,179.6
8074,4.0,4.1,151.6,175.2,171.1,179.5
8075,4.0,4.1,151.7,175.2,170.2,179.6
8076,4.0,4.1,151.0,175.1,171.9,179.6
8077,4.0,4.1,151.4,175.2,172.8,179.4
8078,4.0,4.1,151.5,175.2,171.9,179.5
8079,4.0,4.1,151.8,175.2,170.2,179.7
8080,4.0,4.1,151.7,175.2,170.2,179.7
8081,4.0,4.0,151.7,175.3,169.4,180.1
8082,4.0,4.0,151.4,175.3,169.4,180.1
8083,4.0,4.0,151.3,175.3,169.3,180.2
8084,4.0,4.0,151.5,175.3,169.4,180.2
8085,4.0,4.0,151.7,175.3,169.4,180.1
8086,4.0,4.0,151.8,175.3,169.4,180.0
8087,4.0,4.0,151.8,175.3,169.4,180.1
8088,4.0,4.0,149.8,175.3,165.9,180.6
8089,4.0,4.0,150.0,175.3,165.9,180.4
8090,4.0,4.0,149.8,175.3,165.9,180.6
8091,4.0,4.0,150.3,175.4,166.8,180.2
8092,4.0,4.0,150.2,175.4,166.8,180.2
8093,4.0,4.0,149.8,175.3,165.9,180.7
8094,4.0,4.0,149.8,175.3,165.9,180.6
8095,4.0,4.0,149.8,175.3,165.9,180.8
8096,4.0,4.0,150.3,175.4,166.8,180.2
8097,4.0,4.0,149.8,175.1,169.8,181.4
8098,4.0,4.0,149.8,175.1,165.9,181.3
8099,4.0,4.0,149.8,175.1,165.9,181.3
8100,4.0,4.0,149.7,175.2,165.9,181.1
8101,4.0,4.0,149.8,175.2,165.9,181.3
8102,4.0,4.0,149.7,175.2,165.9,181.2
8103,4.0,4.0,150.4,174.9,175.4,180.9
8104,4.0,4.0,150.1,175.0,184.0,181.2
8105,4.0,4.0,150.3,174.9,176.3,181.0
8106,4.0,4.0,150.9,174.9,172.0,180.7
8107,4.0,4.0,151.1,174.8,171.1,180.5
8108,4.0,4.0,150.8,174.9,171.1,180.5
8109,4.0,4.0,151.1,174.8,170.2,180.6
8110,4.0,4.0,151.0,174.8,170.4,180.5
8111,4.0,4.0,150.9,174.8,171.1,180.5
8112,4.0,4.0,150.4,174.9,174.5,180.9
8113,4.0,4.0,150.9,174.9,171.1,180.5
8114,4.0,4.0,150.6,174.9,172.8,180.7
8115,4.0,4.0,151.6,174.9,170.2,181.2
8116,4.0,4.0,150.2,175.0,168.5,181.1
8117,4.0,4.0,151.1,174.9,170.2,180.7
8118,4.0,4.0,151.3,174.9,170.2,181.1
8119,4.0,4.0,151.6,174.9,170.2,181.2
8120,4.0,4.0,149.9,175.0,167.6,181.1
8121,4.0,4.0,151.1,175.0,170.2,181.1
8122,4.0,4.0,151.1,174.9,170.2,180.6
8123,4.0,4.0,151.2,174.9,170.2,181.0
8124,4.0,4.0,148.8,175.0,183.2,181.5
8125,4.0,4.0,148.4,175.0,182.3,181.8
8126,4.0,4.0,149.0,175.0,182.3,181.4
8127,4.0,4.0,148.1,174.9,182.3,181.9
8128,4.0,4.0,148.1,174.9,181.5,181.9
8129,4.0,4.0,148.4,175.0,181.5,181.8
8130,4.0,4.0,148.1,174.9,181.5,181.9
8131,4.0,4.0,149.3,175.0,166.8,181.2
8132,4.0,4.0,150.0,175.0,167.6,181.1
8133,4.0,4.0,148.9,175.1,185.8,180.4
8134,4.0,4.0,148.1,174.9,184.9,181.7
8135,4.0,4.0,148.0,174.9,186.6,181.6
8136,4.0,4.0,148.0,174.9,186.3,181.3
8137,4.0,4.0,148.3,174.9,185.8,180.9
8138,4.0,4.0,148.7,175.1,185.4,180.5
8139,4.0,4.0,149.2,175.3,186.6,180.6
8140,4.0,4.0,148.2,174.9,185.8,181.1
8141,4.0,4.0,148.1,174.9,186.6,181.5
8142,4.0,4.0,150.7,175.6,186.6,180.7
8143,4.0,4.0,151.1,175.7,185.8,180.7
8144,4.0,4.0,149.5,175.4,186.6,180.6
8145,4.0,4.0,151.2,175.7,185.8,180.7
8146,4.0,4.0,150.6,175.6,186.6,180.6
8147,4.0,4.0,150.4,175.6,186.6,180.6
8148,4.0,4.0,150.9,175.7,185.8,180.7
8149,4.0,4.0,151.2,175.7,185.9,180.7
8150,4.0,4.0,150.5,175.6,186.6,180.7
8151,4.0,4.0,151.6,175.7,185.8,180.8
8152,4.0,4.0,151.6,175.7,178.0,180.9
8153,4.0,4.0,149.8,175.5,170.2,181.2
8154,4.0,4.0,149.9,175.6,170.2,181.6
8155,4.0,4.0,150.1,175.6,170.6,181.7
8156,4.0,4.0,150.0,175.3,169.4,180.6
8157,4.0,4.0,150.3,175.7,170.2,182.0
8158,4.0,4.0,149.8,175.3,169.4,180.7
8159,4.0,4.0,150.3,175.7,170.2,181.9
8160,4.0,4.0,150.3,174.9,170.2,179.6
8161,4.0,4.0,150.1,175.0,170.2,179.9
8162,4.0,4.0,150.2,175.0,170.2,179.9
8163,4.0,4.0,150.3,174.9,170.6,179.6
8164,4.0,4.0,149.9,175.2,169.4,180.6
8165,4.0,4.0,149.9,175.2,169.8,180.4
8166,4.0,4.0,150.0,175.1,170.2,180.2
8167,4.0,4.0,150.2,175.0,170.2,179.7
8168,4.0,4.0,150.2,175.1,170.2,180.0
8169,4.0,4.0,151.0,174.9,167.6,179.1
8170,4.0,4.0,151.2,174.9,167.6,179.2
8171,4.0,4.0,150.4,174.9,170.5,179.5
8172,4.0,4.0,150.4,174.9,167.6,179.3
8173,4.0,4.0,150.8,174.8,170.2,179.4
8174,4.0,4.0,150.9,174.8,170.2,179.4
8175,4.0,4.0,151.2,174.9,169.4,179.2
8176,4.0,4.0,151.0,174.9,167.6,179.1
8177,4.0,4.0,150.9,174.9,169.4,179.3
8178,4.0,4.0,148.7,174.9,177.1,180.4
8179,4.0,4.0,148.7,174.9,175.5,180.4
8180,4.0,4.0,148.7,174.9,182.3,180.5
8181,4.0,4.0,149.5,174.9,167.6,180.0
8182,4.0,4.0,149.7,174.9,167.6,179.9
8183,4.0,4.0,149.6,174.9,167.6,179.8
8184,4.0,4.0,150.5,174.9,167.6,179.5
8185,4.0,4.0,150.3,174.9,167.6,179.3
8186,4.0,4.0,150.3,174.9,167.6,179.6
8187,4.0,4.0,148.5,175.0,170.2,180.0
8188,4.0,4.0,148.6,174.9,173.7,180.4
8189,4.0,4.0,148.4,175.0,170.2,180.1
8190,4.0,4.0,148.4,174.9,173.7,180.5
8191,4.0,4.0,148.3,175.0,173.7,180.2
8192,4.0,4.0,148.5,175.0,170.2,180.0
8193,4.0,4.0,148.1,175.0,173.7,180.4
8194,4.0,4.0,148.5,174.9,170.2,179.9
8195,4.0,4.0,148.3,175.0,173.7,180.2
8196,4.0,4.0,149.3,174.9,181.5,179.9
8197,4.0,4.0,148.9,174.9,181.5,179.9
8198,4.0,4.0,148.8,174.9,170.2,180.0
8199,4.0,4.0,148.5,174.9,170.2,179.9
8200,4.0,4.0,149.3,174.9,171.9,179.9
8201,4.0,4.0,149.6,174.9,171.1,179.8
8202,4.0,4.0,148.7,174.9,170.2,179.9
8203,4.0,4.0,149.0,174.9,170.1,179.9
8204,4.0,4.0,148.8,174.9,170.2,179.9
8205,4.0,4.0,149.9,175.0,169.5,179.7
8206,4.0,4.0,149.9,175.0,169.5,179.7
8207,4.0,4.0,149.8,174.9,170.2,179.8
8208,4.0,4.0,149.7,174.9,171.1,179.8
8209,4.0,4.0,149.6,174.9,170.2,179.8
8210,4.0,4.0,150.3,175.0,168.5,179.6
8211,4.0,4.0,150.3,175.0,169.3,179.6
8212,4.0,4.0,150.6,175.0,167.7,179.4
8213,4.0,4.0,150.3,175.0,169.4,179.7
8214,4.0,4.0,151.1,175.0,166.8,179.4
8215,4.0,4.0,151.5,175.1,166.8,180.6
8216,4.0,4.0,151.0,175.0,167.6,179.4
8217,4.0,4.0,151.4,175.1,166.7,180.4
8218,4.0,4.0,151.6,175.1,166.8,180.5
8219,4.0,4.0,151.6,175.0,166.8,180.2
8220,4.0,4.0,150.8,175.0,167.6,179.4
8221,4.0,4.0,151.4,175.0,166.8,179.6
8222,4.0,4.0,150.7,175.0,167.6,179.4
8223,4.0,4.0,151.0,175.1,167.6,180.9
8224,4.0,4.0,150.0,175.1,168.5,181.9
8225,4.0,4.0,150.6,175.1,167.6,181.4
8226,4.0,4.0,151.4,175.1,166.8,180.7
8227,4.0,4.0,150.3,175.1,168.5,181.7
8228,4.0,4.0,150.0,175.1,168.5,181.8
8229,4.0,4.0,150.2,175.1,168.5,181.8
8230,4.0,4.0,150.7,175.2,167.9,181.5
8231,4.0,4.0,151.1,175.1,167.6,181.0
8232,4.0,4.0,149.2,175.0,175.4,181.7
8233,4.0,4.0,149.1,175.0,181.5,181.6
8234,4.0,4.0,149.2,175.0,186.6,181.5
8235,4.0,4.0,149.2,175.0,181.3,181.7
8236,4.0,4.0,149.8,175.1,168.5,181.9
8237,4.0,4.0,149.6,175.1,168.5,182.0
8238,4.0,4.0,149.7,175.1,168.5,182.0
8239,2.8,2.8,149.6,174.8,176.8,181.6
8240,2.8,2.8,149.6,174.8,176.3,181.6
8241,2.8,2.8,149.8,174.8,175.3,181.5
8242,2.8,2.8,149.8,174.8,174.5,181.6
8243,2.8,2.8,149.8,174.8,174.5,181.6
8244,2.8,2.8,150.4,174.8,171.9,181.8
8245,2.8,2.8,149.8,174.8,173.7,181.6
8246,2.8,2.8,149.7,174.8,176.3,181.6
8247,2.8,2.8,149.8,174.8,173.7,181.6
8248,2.8,2.8,150.1,174.8,172.8,181.7
8249,2.8,2.8,149.7,174.8,176.3,181.5
8250,2.8,2.8,151.5,175.0,172.8,181.8
8251,2.8,2.8,150.7,174.8,171.9,181.9
8252,2.8,2.8,151.4,175.0,172.8,181.9
8253,2.8,2.8,151.3,174.9,172.8,182.2
8254,2.8,2.8,150.8,174.9,171.9,182.0
8255,2.8,2.8,150.8,174.8,171.9,181.9
8256,2.8,2.8,151.3,174.9,172.8,182.2
8257,2.8,2.8,151.3,174.9,172.8,182.2
8258,2.8,2.8,150.9,174.9,171.9,182.1
8259,4.2,4.3,149.4,175.1,191.0,180.4
8260,4.2,4.3,149.5,175.1,191.0,180.5
8261,3.3,3.3,149.9,175.1,170.2,180.6
8262,2.8,2.8,150.4,175.1,171.1,180.8
8263,2.8,2.8,150.7,175.1,171.9,181.0
8264,2.8,2.8,151.3,175.1,172.8,181.6
8265,2.8,2.8,151.3,175.1,172.8,181.6
8266,2.8,2.8,151.2,175.1,172.8,181.5
8267,2.8,2.8,150.4,175.1,171.1,180.8
8268,3.9,4.0,148.9,175.1,191.0,180.3
8269,4.1,4.1,149.3,175.1,191.0,180.4
8270,4.1,4.1,148.7,175.1,191.0,180.3
8271,4.1,4.1,147.3,174.9,174.5,180.5
8272,4.1,4.1,148.5,175.1,187.5,180.3
8273,4.1,4.1,147.7,175.0,178.8,180.3
8274,4.1,4.1,147.2,174.9,174.4,180.5
8275,4.1,4.1,148.0,175.1,183.2,180.3
8276,4.1,4.1,147.5,175.0,176.3,180.4
8277,4.1,4.1,147.8,174.9,169.4,180.0
8278,4.1,4.1,149.0,174.9,167.6,180.5
8279,4.1,4.1,149.3,174.9,167.6,180.7
8280,4.1,4.1,147.3,174.9,173.7,180.5
8281,4.1,4.1,149.1,174.8,167.6,180.6
8282,4.1,4.1,147.6,174.9,170.2,180.0
8283,4.1,4.1,149.9,174.9,167.6,181.0
8284,4.1,4.1,150.1,174.9,167.7,181.2
8285,4.1,4.1,147.5,174.9,171.1,180.1
8286,4.1,4.1,150.9,175.0,171.1,181.4
8287,4.1,4.1,150.8,175.0,170.2,181.5
8288,4.1,4.1,151.0,175.0,169.4,181.4
8289,4.1,4.1,150.3,174.9,168.5,181.3
8290,4.1,4.1,151.2,175.0,168.5,181.2
8291,4.1,4.1,150.8,175.0,170.2,181.5
8292,4.1,4.1,150.6,175.0,168.5,181.5
8293,4.1,4.1,150.6,175.0,168.5,181.5
8294,4.1,4.1,150.3,174.9,168.5,181.3
8295,4.1,4.1,151.5,175.0,169.2,181.0
8296,4.1,4.1,151.6,175.0,168.5,181.0
8297,4.1,4.1,151.9,175.0,170.2,180.6
8298,4.1,4.1,151.8,175.0,169.4,180.8
8299,4.1,4.1,151.9,175.0,170.2,180.7
8300,4.1,4.1,152.1,175.0,170.2,180.5
8301,4.1,4.1,151.8,175.0,168.5,180.8
8302,4.1,4.1,151.7,175.0,168.5,180.8
8303,4.1,4.1,151.8,175.0,170.7,180.7
8304,4.1,4.1,151.5,174.9,170.4,180.2
8305,4.1,4.1,150.8,174.9,169.5,180.1
8306,4.1,4.1,152.1,175.0,170.6,180.5
8307,4.1,4.1,152.1,175.0,171.1,180.3
8308,4.1,4.1,152.0,175.0,171.1,180.3
8309,4.1,4.1,151.9,174.9,171.1,180.2
8310,4.1,4.1,152.1,175.0,171.1,180.3
8311,4.1,4.1,152.0,175.0,171.1,180.3
8312,4.1,4.1,150.3,174.9,169.4,180.1
8313,4.1,4.1,148.6,174.8,190.1,180.3
8314,4.1,4.1,149.2,174.9,180.6,180.1
8315,4.0,4.0,148.0,174.8,190.1,180.6
8316,4.1,4.1,148.7,174.8,184.7,180.1
8317,4.0,4.4,147.7,174.7,179.1,180.8
8318,4.0,4.0,148.2,174.8,190.1,180.4
8319,3.8,3.9,147.6,174.8,178.8,180.7
8320,4.0,4.4,147.5,174.7,173.8,180.8
